All Method Calls (7334)

<org.axiondb.expression.ExpressionIdentifier; getName[]; java.lang.String; org.axiondb.expression.ExpressionIdentifier; getLabel[]; java.lang.String; null; this>
<org.axiondb.ColumnIdentifier; getTableIdentifier[]; org.axiondb.TableIdentifier; org.axiondb.ColumnIdentifier; toString[]; java.lang.String; null; this>
<java.lang.StringBuffer; append[java.lang.String]; java.lang.StringBuffer; org.axiondb.ColumnIdentifier; toString[]; java.lang.String; null; result>
<java.lang.StringBuffer; append[java.lang.String]; java.lang.StringBuffer; org.axiondb.ColumnIdentifier; toString[]; java.lang.String; null; result>
<org.axiondb.TableIdentifier; toString[]; java.lang.String; org.axiondb.ColumnIdentifier; toString[]; java.lang.String; null; getTableIdentifier()>
<org.axiondb.ColumnIdentifier; getTableIdentifier[]; org.axiondb.TableIdentifier; org.axiondb.ColumnIdentifier; toString[]; java.lang.String; toString[]; this>
<java.lang.StringBuffer; append[java.lang.String]; java.lang.StringBuffer; org.axiondb.ColumnIdentifier; toString[]; java.lang.String; null; result>
<java.lang.StringBuffer; append[java.lang.String]; java.lang.StringBuffer; org.axiondb.ColumnIdentifier; toString[]; java.lang.String; null; result>
<org.axiondb.ColumnIdentifier; getName[]; java.lang.String; org.axiondb.ColumnIdentifier; toString[]; java.lang.String; null; this>
<java.lang.StringBuffer; toString[]; java.lang.String; org.axiondb.ColumnIdentifier; toString[]; java.lang.String; null; result>
<org.axiondb.jdbc.AxionResultSetMetaData; checkColumnIndex[int]; void; org.axiondb.jdbc.AxionResultSetMetaData; getCatalogName[int]; java.lang.String; null; this>
<org.axiondb.DataType; getPreferredValueClassName[]; java.lang.String; org.axiondb.jdbc.AxionResultSetMetaData; getColumnClassName[int]; java.lang.String; null; getDataType(column)>
<org.axiondb.jdbc.AxionResultSetMetaData; getDataType[int]; org.axiondb.DataType; org.axiondb.jdbc.AxionResultSetMetaData; getColumnClassName[int]; java.lang.String; getPreferredValueClassName[]; this>
<org.axiondb.DataType; getColumnDisplaySize[]; int; org.axiondb.jdbc.AxionResultSetMetaData; getColumnDisplaySize[int]; int; null; getDataType(column)>
<org.axiondb.jdbc.AxionResultSetMetaData; getDataType[int]; org.axiondb.DataType; org.axiondb.jdbc.AxionResultSetMetaData; getColumnDisplaySize[int]; int; getColumnDisplaySize[]; this>
<org.axiondb.Selectable; getLabel[]; java.lang.String; org.axiondb.jdbc.AxionResultSetMetaData; getColumnLabel[int]; java.lang.String; null; getSelectable(column)>
<org.axiondb.jdbc.AxionResultSetMetaData; getSelectable[int]; org.axiondb.Selectable; org.axiondb.jdbc.AxionResultSetMetaData; getColumnLabel[int]; java.lang.String; getLabel[]; this>
<org.axiondb.Selectable; getName[]; java.lang.String; org.axiondb.jdbc.AxionResultSetMetaData; getColumnName[int]; java.lang.String; null; getSelectable(column)>
<org.axiondb.jdbc.AxionResultSetMetaData; getSelectable[int]; org.axiondb.Selectable; org.axiondb.jdbc.AxionResultSetMetaData; getColumnName[int]; java.lang.String; getName[]; this>
<org.axiondb.DataType; getJdbcType[]; int; org.axiondb.jdbc.AxionResultSetMetaData; getColumnType[int]; int; null; getDataType(column)>
<org.axiondb.jdbc.AxionResultSetMetaData; getDataType[int]; org.axiondb.DataType; org.axiondb.jdbc.AxionResultSetMetaData; getColumnType[int]; int; getJdbcType[]; this>
<java.lang.Class; getName[]; java.lang.String; org.axiondb.jdbc.AxionResultSetMetaData; getColumnTypeName[int]; java.lang.String; null; getDataType(column).getClass()>
<java.lang.Object; getClass[]; java.lang.Class<? extends org.axiondb.DataType>; org.axiondb.jdbc.AxionResultSetMetaData; getColumnTypeName[int]; java.lang.String; getName[]; getDataType(column)>
<org.axiondb.jdbc.AxionResultSetMetaData; getDataType[int]; org.axiondb.DataType; org.axiondb.jdbc.AxionResultSetMetaData; getColumnTypeName[int]; java.lang.String; getClass[]; this>
<org.axiondb.DataType; getPrecision[]; int; org.axiondb.jdbc.AxionResultSetMetaData; getPrecision[int]; int; null; getDataType(column)>
<org.axiondb.jdbc.AxionResultSetMetaData; getDataType[int]; org.axiondb.DataType; org.axiondb.jdbc.AxionResultSetMetaData; getPrecision[int]; int; getPrecision[]; this>
<org.axiondb.DataType; getScale[]; int; org.axiondb.jdbc.AxionResultSetMetaData; getScale[int]; int; null; getDataType(column)>
<org.axiondb.jdbc.AxionResultSetMetaData; getDataType[int]; org.axiondb.DataType; org.axiondb.jdbc.AxionResultSetMetaData; getScale[int]; int; getScale[]; this>
<org.axiondb.jdbc.AxionResultSetMetaData; checkColumnIndex[int]; void; org.axiondb.jdbc.AxionResultSetMetaData; getSchemaName[int]; java.lang.String; null; this>
<org.axiondb.jdbc.AxionResultSetMetaData; checkColumnIndex[int]; void; org.axiondb.jdbc.AxionResultSetMetaData; getTableName[int]; java.lang.String; null; this>
<org.axiondb.jdbc.AxionResultSetMetaData; getSelectable[int]; org.axiondb.Selectable; org.axiondb.jdbc.AxionResultSetMetaData; getTableName[int]; java.lang.String; null; this>
<org.axiondb.ColumnIdentifier; getTableName[]; java.lang.String; org.axiondb.jdbc.AxionResultSetMetaData; getTableName[int]; java.lang.String; null; ((ColumnIdentifier)(sel))>
<org.axiondb.jdbc.AxionResultSetMetaData; checkColumnIndex[int]; void; org.axiondb.jdbc.AxionResultSetMetaData; isAutoIncrement[int]; boolean; null; this>
<org.axiondb.DataType; isCaseSensitive[]; boolean; org.axiondb.jdbc.AxionResultSetMetaData; isCaseSensitive[int]; boolean; null; getDataType(column)>
<org.axiondb.jdbc.AxionResultSetMetaData; getDataType[int]; org.axiondb.DataType; org.axiondb.jdbc.AxionResultSetMetaData; isCaseSensitive[int]; boolean; isCaseSensitive[]; this>
<org.axiondb.DataType; isCurrency[]; boolean; org.axiondb.jdbc.AxionResultSetMetaData; isCurrency[int]; boolean; null; getDataType(column)>
<org.axiondb.jdbc.AxionResultSetMetaData; getDataType[int]; org.axiondb.DataType; org.axiondb.jdbc.AxionResultSetMetaData; isCurrency[int]; boolean; isCurrency[]; this>
<org.axiondb.DataType; getNullableCode[]; int; org.axiondb.jdbc.AxionResultSetMetaData; isNullable[int]; int; null; getDataType(column)>
<org.axiondb.jdbc.AxionResultSetMetaData; getDataType[int]; org.axiondb.DataType; org.axiondb.jdbc.AxionResultSetMetaData; isNullable[int]; int; getNullableCode[]; this>
<org.axiondb.DataType; getSearchableCode[]; short; org.axiondb.jdbc.AxionResultSetMetaData; isSearchable[int]; boolean; null; getDataType(column)>
<org.axiondb.jdbc.AxionResultSetMetaData; getDataType[int]; org.axiondb.DataType; org.axiondb.jdbc.AxionResultSetMetaData; isSearchable[int]; boolean; getSearchableCode[]; this>
<org.axiondb.DataType; isUnsigned[]; boolean; org.axiondb.jdbc.AxionResultSetMetaData; isSigned[int]; boolean; null; getDataType(column)>
<org.axiondb.jdbc.AxionResultSetMetaData; getDataType[int]; org.axiondb.DataType; org.axiondb.jdbc.AxionResultSetMetaData; isSigned[int]; boolean; isUnsigned[]; this>
<org.axiondb.jdbc.AxionResultSetMetaData; isWritable[int]; boolean; org.axiondb.jdbc.AxionResultSetMetaData; isReadOnly[int]; boolean; null; this>
<org.axiondb.jdbc.AxionResultSetMetaData; checkColumnIndex[int]; void; org.axiondb.jdbc.AxionResultSetMetaData; isDefinitelyWritable[int]; boolean; null; this>
<org.axiondb.Selectable; getDataType[]; org.axiondb.DataType; org.axiondb.jdbc.AxionResultSetMetaData; getDataType[int]; org.axiondb.DataType; null; getSelectable(column)>
<org.axiondb.jdbc.AxionResultSetMetaData; getSelectable[int]; org.axiondb.Selectable; org.axiondb.jdbc.AxionResultSetMetaData; getDataType[int]; org.axiondb.DataType; getDataType[]; this>
<org.axiondb.jdbc.AxionResultSetMetaData; checkColumnIndex[int]; void; org.axiondb.jdbc.AxionResultSetMetaData; getSelectable[int]; org.axiondb.Selectable; null; this>
<java.sql.DriverManager; registerDriver[java.sql.Driver]; void; org.axiondb.jdbc.AxionResultSetMetaData; isWrapperFor[java.lang.Class]; boolean; null; DriverManager>
<org.axiondb.jdbc.ConnectionFactory; isValidConnectString[java.lang.String]; boolean; org.axiondb.jdbc.AxionDriver; acceptsURL[java.lang.String]; boolean; null; this>
<org.axiondb.jdbc.AxionDriver; acceptsURL[java.lang.String]; boolean; org.axiondb.jdbc.AxionDriver; connect[java.lang.String, java.util.Properties]; java.sql.Connection; null; this>
<org.axiondb.jdbc.ConnectionFactory; createConnection[java.lang.String]; java.sql.Connection; org.axiondb.jdbc.AxionDriver; connect[java.lang.String, java.util.Properties]; java.sql.Connection; null; this>
<org.axiondb.util.ExceptionConverter; convert[org.axiondb.AxionException]; java.sql.SQLException; org.axiondb.jdbc.AxionDriver; connect[java.lang.String, java.util.Properties]; java.sql.Connection; null; ExceptionConverter>
<org.axiondb.jdbc.ConnectionFactory; isValidConnectString[java.lang.String]; boolean; org.axiondb.jdbc.AxionDataSource; getConnection[]; java.sql.Connection; null; this>
<org.axiondb.jdbc.ConnectionFactory; createConnection[java.lang.String]; java.sql.Connection; org.axiondb.jdbc.AxionDataSource; getConnection[]; java.sql.Connection; null; this>
<org.axiondb.util.ExceptionConverter; convert[org.axiondb.AxionException]; java.sql.SQLException; org.axiondb.jdbc.AxionDataSource; getConnection[]; java.sql.Connection; null; ExceptionConverter>
<org.axiondb.jdbc.AxionDataSource; getConnection[]; java.sql.Connection; org.axiondb.jdbc.AxionDataSource; getConnection[java.lang.String, java.lang.String]; java.sql.Connection; null; this>
<org.axiondb.jdbc.BaseAxionStatement; parseCommand[java.lang.String]; org.axiondb.AxionCommand; org.axiondb.jdbc.AxionPreparedStatement; AxionPreparedStatement[org.axiondb.jdbc.AxionConnection, java.lang.String]; void; null; this>
<org.axiondb.jdbc.BaseAxionStatement; assertOpen[]; void; org.axiondb.jdbc.AxionPreparedStatement; setParameter[int, java.lang.Object]; void; null; this>
<org.axiondb.AxionCommand; bind[int, java.lang.Object]; void; org.axiondb.jdbc.AxionPreparedStatement; setParameter[int, java.lang.Object]; void; null; _cmd>
<org.axiondb.util.ExceptionConverter; convert[org.axiondb.AxionException]; java.sql.SQLException; org.axiondb.jdbc.AxionPreparedStatement; setParameter[int, java.lang.Object]; void; null; ExceptionConverter>
<org.axiondb.jdbc.AxionStatement; addBatchCommand[org.axiondb.AxionCommand]; void; org.axiondb.jdbc.AxionPreparedStatement; addBatch[]; void; null; this>
<org.axiondb.jdbc.BaseAxionStatement; parseCommand[java.lang.String]; org.axiondb.AxionCommand; org.axiondb.jdbc.AxionPreparedStatement; addBatch[]; void; null; this>
<org.axiondb.AxionCommand; clearBindings[]; void; org.axiondb.jdbc.AxionPreparedStatement; clearParameters[]; void; null; _cmd>
<org.axiondb.util.ExceptionConverter; convert[org.axiondb.AxionException]; java.sql.SQLException; org.axiondb.jdbc.AxionPreparedStatement; clearParameters[]; void; null; ExceptionConverter>
<org.axiondb.jdbc.BaseAxionStatement; clearCurrentResult[]; void; org.axiondb.jdbc.AxionPreparedStatement; execute[]; boolean; null; this>
<org.axiondb.AxionCommand; execute[org.axiondb.Database]; boolean; org.axiondb.jdbc.AxionPreparedStatement; execute[]; boolean; null; _cmd>
<org.axiondb.jdbc.BaseAxionStatement; getDatabase[]; org.axiondb.Database; org.axiondb.jdbc.AxionPreparedStatement; execute[]; boolean; null; this>
<org.axiondb.util.ExceptionConverter; convert[org.axiondb.AxionException]; java.sql.SQLException; org.axiondb.jdbc.AxionPreparedStatement; execute[]; boolean; null; ExceptionConverter>
<org.axiondb.util.ExceptionConverter; convert[java.lang.RuntimeException]; java.sql.SQLException; org.axiondb.jdbc.AxionPreparedStatement; execute[]; boolean; null; ExceptionConverter>
<org.axiondb.jdbc.BaseAxionStatement; setCurrentResult[boolean, org.axiondb.AxionCommand]; void; org.axiondb.jdbc.AxionPreparedStatement; execute[]; boolean; null; this>
<org.axiondb.jdbc.AxionConnection; commitIfAuto[]; void; org.axiondb.jdbc.AxionPreparedStatement; execute[]; boolean; null; getAxionConnection()>
<org.axiondb.jdbc.BaseAxionStatement; getAxionConnection[]; org.axiondb.jdbc.AxionConnection; org.axiondb.jdbc.AxionPreparedStatement; execute[]; boolean; commitIfAuto[]; this>
<org.axiondb.jdbc.BaseAxionStatement; clearCurrentResult[]; void; org.axiondb.jdbc.AxionPreparedStatement; executeQuery[]; java.sql.ResultSet; null; this>
<org.axiondb.jdbc.BaseAxionStatement; setCurrentResultSet[org.axiondb.jdbc.AxionResultSet]; void; org.axiondb.jdbc.AxionPreparedStatement; executeQuery[]; java.sql.ResultSet; null; this>
<org.axiondb.AxionCommand; executeQuery[org.axiondb.Database]; org.axiondb.jdbc.AxionResultSet; org.axiondb.jdbc.AxionPreparedStatement; executeQuery[]; java.sql.ResultSet; null; _cmd>
<org.axiondb.jdbc.BaseAxionStatement; getDatabase[]; org.axiondb.Database; org.axiondb.jdbc.AxionPreparedStatement; executeQuery[]; java.sql.ResultSet; null; this>
<org.axiondb.util.ExceptionConverter; convert[org.axiondb.AxionException]; java.sql.SQLException; org.axiondb.jdbc.AxionPreparedStatement; executeQuery[]; java.sql.ResultSet; null; ExceptionConverter>
<org.axiondb.util.ExceptionConverter; convert[java.lang.RuntimeException]; java.sql.SQLException; org.axiondb.jdbc.AxionPreparedStatement; executeQuery[]; java.sql.ResultSet; null; ExceptionConverter>
<org.axiondb.jdbc.AxionConnection; getAutoCommit[]; boolean; org.axiondb.jdbc.AxionPreparedStatement; executeQuery[]; java.sql.ResultSet; null; getAxionConnection()>
<org.axiondb.jdbc.BaseAxionStatement; getAxionConnection[]; org.axiondb.jdbc.AxionConnection; org.axiondb.jdbc.AxionPreparedStatement; executeQuery[]; java.sql.ResultSet; getAutoCommit[]; this>
<org.axiondb.jdbc.AxionResultSet; setTransaction[org.axiondb.TransactionManager, org.axiondb.Transaction]; void; org.axiondb.jdbc.AxionPreparedStatement; executeQuery[]; java.sql.ResultSet; null; getCurrentResultSet()>
<org.axiondb.jdbc.BaseAxionStatement; getCurrentResultSet[]; org.axiondb.jdbc.AxionResultSet; org.axiondb.jdbc.AxionPreparedStatement; executeQuery[]; java.sql.ResultSet; setTransaction[org.axiondb.TransactionManager, org.axiondb.Transaction]; this>
<org.axiondb.Database; getTransactionManager[]; org.axiondb.TransactionManager; org.axiondb.jdbc.AxionPreparedStatement; executeQuery[]; java.sql.ResultSet; null; getAxionConnection().getDatabase()>
<org.axiondb.jdbc.AxionConnection; getDatabase[]; org.axiondb.Database; org.axiondb.jdbc.AxionPreparedStatement; executeQuery[]; java.sql.ResultSet; getTransactionManager[]; getAxionConnection()>
<org.axiondb.jdbc.BaseAxionStatement; getAxionConnection[]; org.axiondb.jdbc.AxionConnection; org.axiondb.jdbc.AxionPreparedStatement; executeQuery[]; java.sql.ResultSet; getDatabase[]; this>
<org.axiondb.jdbc.AxionConnection; forgetCurrentTransaction[]; org.axiondb.Transaction; org.axiondb.jdbc.AxionPreparedStatement; executeQuery[]; java.sql.ResultSet; null; getAxionConnection()>
<org.axiondb.jdbc.BaseAxionStatement; getAxionConnection[]; org.axiondb.jdbc.AxionConnection; org.axiondb.jdbc.AxionPreparedStatement; executeQuery[]; java.sql.ResultSet; forgetCurrentTransaction[]; this>
<org.axiondb.jdbc.BaseAxionStatement; getCurrentResultSet[]; org.axiondb.jdbc.AxionResultSet; org.axiondb.jdbc.AxionPreparedStatement; executeQuery[]; java.sql.ResultSet; null; this>
<org.axiondb.jdbc.AxionStatement; executeUpdate[org.axiondb.AxionCommand]; int; org.axiondb.jdbc.AxionPreparedStatement; executeUpdate[]; int; null; this>
<org.axiondb.jdbc.BaseAxionStatement; hasCurrentResultSet[]; boolean; org.axiondb.jdbc.AxionPreparedStatement; getMetaData[]; java.sql.ResultSetMetaData; null; this>
<org.axiondb.jdbc.AxionResultSet; getMetaData[]; java.sql.ResultSetMetaData; org.axiondb.jdbc.AxionPreparedStatement; getMetaData[]; java.sql.ResultSetMetaData; null; getCurrentResultSet()>
<org.axiondb.jdbc.BaseAxionStatement; getCurrentResultSet[]; org.axiondb.jdbc.AxionResultSet; org.axiondb.jdbc.AxionPreparedStatement; getMetaData[]; java.sql.ResultSetMetaData; getMetaData[]; this>
<org.axiondb.jdbc.AxionPreparedStatement; setParameter[int, java.lang.Object]; void; org.axiondb.jdbc.AxionPreparedStatement; setArray[int, java.sql.Array]; void; null; this>
<org.axiondb.jdbc.AxionPreparedStatement; setCharacterStream[int, java.io.Reader, int]; void; org.axiondb.jdbc.AxionPreparedStatement; setAsciiStream[int, java.io.InputStream, int]; void; null; this>
<org.axiondb.util.ExceptionConverter; convert[java.io.IOException]; java.sql.SQLException; org.axiondb.jdbc.AxionPreparedStatement; setAsciiStream[int, java.io.InputStream, int]; void; null; ExceptionConverter>
